;Tag Type, Tag Name, Tag Description, Read Only, Data Source, Security Code, Alarmed, Data Logged, Native Type, Value Type, Min Analog, Max Analog, Initial Analog, Scale, Offset, DeadBand, Units, Off Label Digital, On Label Digital, Initial Digital, Length String, Initial String, Node Name, Address, Scan Class,  System Source Name, System Source Index, RIO Address, Element Size Block, Number Elements Block, Initial Block
D,S40_TCR\TCR40_FACP1_Module_Status,S40 FACP FlexIO Status Module 1 Failure,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_FACP1.Module_Status,F,,,,,,
D,S40_TCR\TCR40_FACP1_POC_Trouble,S40 VTA POC Bldg Fire Alarm Trouble,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_FACP1.POC_Trouble,F,,,,,,
D,S40_TCR\TCR40_FACP1_POC_Water_Valve_Closed,S40 VTA POC Water Valve Closed,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_FACP1.POC_Water_Valve_Closed,F,,,,,,
D,S40_TCR\TCR40_FACP1_TCR_FM200_Discharged,S40 TCR FM200 Discharged,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_FACP1.TCR_FM200_Discharged,F,,,,,,
D,S40_TCR\TCR40_FACP1_TCR_FM200_PreAlarm,S40 TCR FM200 Pre-Alarm,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_FACP1.TCR_FM200_PreAlarm,F,,,,,,
D,S40_TCR\TCR40_FACP1_TCR_FM200_Trouble,S40 TCR FM200 Trouble,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_FACP1.TCR_FM200_Trouble,F,,,,,,
D,S40_TCR\TCR40_FACP2_Fire_Pump_Alternate_Power,S40 Fire Pump Alternate Power,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_FACP2.Fire_Pump_Alternate_Power,F,,,,,,
D,S40_TCR\TCR40_FACP2_Fire_Pump_Loss_of_Phase,S40 Fire Pump Loss of Phase,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_FACP2.Fire_Pump_Loss_of_Phase,F,,,,,,
D,S40_TCR\TCR40_FACP2_Fire_Pump_Phase_Reversal,S40 Fire Pump Phase Reversal,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_FACP2.Fire_Pump_Phase_Reversal,F,,,,,,
D,S40_TCR\TCR40_FACP2_Fire_Pump_Running,S40 Fire Pump Running,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_FACP2.Fire_Pump_Running,F,,,,,,
D,S40_TCR\TCR40_FACP2_Module_Status,S40 FACP FlexIO Status Module 2 Failure,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_FACP2.Module_Status,F,,,,,,
D,S40_TCR\TCR40_FACP2_Platform1_Deluge_Zone1_Open,S40 Platorm 1 Deluge Zone 1 Open,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_FACP2.Platform1_Deluge_Zone1_Open,F,,,,,,
D,S40_TCR\TCR40_FACP2_Platform1_Deluge_Zone2_Open,S40 Platorm 1 Deluge Zone 2 Open,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_FACP2.Platform1_Deluge_Zone2_Open,F,,,,,,
D,S40_TCR\TCR40_FACP2_Platform1_Deluge_Zone3_Open,S40 Platorm 1 Deluge Zone 3 Open,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_FACP2.Platform1_Deluge_Zone3_Open,F,,,,,,
D,S40_TCR\TCR40_FACP2_Platform1_Deluge_Zone4_Open,S40 Platorm 1 Deluge Zone 4 Open,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_FACP2.Platform1_Deluge_Zone4_Open,F,,,,,,
D,S40_TCR\TCR40_FACP2_Platform1_Deluge_Zone5_Open,S40 Platorm 1 Deluge Zone 5 Open,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_FACP2.Platform1_Deluge_Zone5_Open,F,,,,,,
D,S40_TCR\TCR40_FACP2_Platform2_Deluge_Zone1_Open,S40 Platorm 2 Deluge Zone 1 Open,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_FACP2.Platform2_Deluge_Zone1_Open,F,,,,,,
D,S40_TCR\TCR40_FACP2_Platform2_Deluge_Zone2_Open,S40 Platorm 2 Deluge Zone 2 Open,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_FACP2.Platform2_Deluge_Zone2_Open,F,,,,,,
D,S40_TCR\TCR40_FACP2_POC_Fire_Alarm_Duct,S40 VTA POC Bldg Fire Alarm Duct Detector,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_FACP2.POC_Fire_Alarm_Duct,F,,,,,,
D,S40_TCR\TCR40_FACP2_POC_Fire_Alarm_Pull_Station,S40 VTA POC Bldg Fire Alarm Pull Station,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_FACP2.POC_Fire_Alarm_Pull_Station,F,,,,,,
D,S40_TCR\TCR40_FACP2_POC_Fire_Alarm_Smoke,S40 VTA POC Bldg Fire Alarm Smoke Detector,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_FACP2.POC_Fire_Alarm_Smoke,F,,,,,,
D,S40_TCR\TCR40_FACP2_POC_Fire_Alarm_Water_Flow,S40 VTA POC  Bldg Fire Alarm Water Flow,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_FACP2.POC_Fire_Alarm_Water_Flow,F,,,,,,
D,S40_TCR\TCR40_FACP3_Emerg_Generator_Not_Auto,S40 Generator Not in Auto,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_FACP3.Emerg_Generator_Not_Auto,F,,,,,,
D,S40_TCR\TCR40_FACP3_Emerg_Generator_Offline,S40 Generator Offline,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_FACP3.Emerg_Generator_Offline,F,,,,,,
D,S40_TCR\TCR40_FACP3_Emerg_Generator_Running,S40 Generator Running,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_FACP3.Emerg_Generator_Running,F,,,,,,
D,S40_TCR\TCR40_FACP3_Emerg_Generator_Trouble,S40 Generator Trouble,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_FACP3.Emerg_Generator_Trouble,F,,,,,,
D,S40_TCR\TCR40_FACP3_Module_Status,S40 FACP FlexIO Status Module 3 Failure,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_FACP3.Module_Status,F,,,,,,
D,S40_TCR\TCR40_FACP3_Platform2_Deluge_Zone3_Open,S40 Platform 2 Deluge Zone 3 Open,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_FACP3.Platform2_Deluge_Zone3_Open,F,,,,,,
D,S40_TCR\TCR40_FACP3_Platform2_Deluge_Zone4_Open,S40 Platform 2 Deluge Zone 4 Open,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_FACP3.Platform2_Deluge_Zone4_Open,F,,,,,,
D,S40_TCR\TCR40_FACP3_Platform2_Deluge_Zone5_Open,S40 Platform 2 Deluge Zone 5 Open,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_FACP3.Platform2_Deluge_Zone5_Open,F,,,,,,
D,S40_TCR\TCR40_FACP4_Module_Status,S40 FACP FlexIO Status Module 4 Failure,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_FACP4.Module_Status,F,,,,,,
D,S40_TCR\TCR40_FCP_Emergency_Active,S40 EMCC Emergency Start in Progress,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_FCP_Emergency_Active,F,,,,,,
D,S40_TCR\TCR40_FGA_N01_INP_Out_Of_Service,S40 FGA 1311 Out Of Service,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_FGA_N01.INP.Out_Of_Service,F,,,,,,
D,S40_TCR\TCR40_FGA_N01_OUT_Barrier_Close,S40 FGA 1311 Barrier Command Close,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_FGA_N01.OUT.Barrier_Close,F,,,,,,
D,S40_TCR\TCR40_FGA_N01_OUT_Barrier_Open,S40 FGA 1311 Barrier Command Open,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_FGA_N01.OUT.Barrier_Open,F,,,,,,
D,S40_TCR\TCR40_FGA_N01_OUT_Clock_Ovride_OFF,S40 FGA 1311 Clock Override Command Off,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_FGA_N01.OUT.Clock_Ovride_OFF,F,,,,,,
D,S40_TCR\TCR40_FGA_N01_OUT_Clock_Ovride_ON,S40 FGA 1311 Clock Override Command On,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_FGA_N01.OUT.Clock_Ovride_ON,F,,,,,,
D,S40_TCR\TCR40_FGA_N01_OUT_Entry_Ovride_OFF,S40 FGA 1311 Entry Override Command Off,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_FGA_N01.OUT.Entry_Ovride_OFF,F,,,,,,
D,S40_TCR\TCR40_FGA_N01_OUT_Entry_Ovride_ON,S40 FGA 1311 Entry Override Command On,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_FGA_N01.OUT.Entry_Ovride_ON,F,,,,,,
D,S40_TCR\TCR40_FGA_N02_INP_Out_Of_Service,S40 FGA 3648 Out Of Service,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_FGA_N02.INP.Out_Of_Service,F,,,,,,
D,S40_TCR\TCR40_FGA_N02_OUT_Barrier_Close,S40 FGA 3648 Barrier Command Close,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_FGA_N02.OUT.Barrier_Close,F,,,,,,
D,S40_TCR\TCR40_FGA_N02_OUT_Barrier_Open,S40 FGA 3648 Barrier Command Open,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_FGA_N02.OUT.Barrier_Open,F,,,,,,
D,S40_TCR\TCR40_FGA_N02_OUT_Clock_Ovride_OFF,S40 FGA 3648 Clock Override Command Off,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_FGA_N02.OUT.Clock_Ovride_OFF,F,,,,,,
D,S40_TCR\TCR40_FGA_N02_OUT_Clock_Ovride_ON,S40 FGA 3648 Clock Override Command On,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_FGA_N02.OUT.Clock_Ovride_ON,F,,,,,,
D,S40_TCR\TCR40_FGA_N02_OUT_Entry_Ovride_OFF,S40 FGA 3648 Entry Override Command Off,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_FGA_N02.OUT.Entry_Ovride_OFF,F,,,,,,
D,S40_TCR\TCR40_FGA_N02_OUT_Entry_Ovride_ON,S40 FGA 3648 Entry Override Command On,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_FGA_N02.OUT.Entry_Ovride_ON,F,,,,,,
D,S40_TCR\TCR40_FGA_N03_INP_Out_Of_Service,S40 FGA 3647 Out Of Service,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_FGA_N03.INP.Out_Of_Service,F,,,,,,
D,S40_TCR\TCR40_FGA_N03_OUT_Barrier_Close,S40 FGA 3647 Barrier Command Close,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_FGA_N03.OUT.Barrier_Close,F,,,,,,
D,S40_TCR\TCR40_FGA_N03_OUT_Barrier_Open,S40 FGA 3647 Barrier Command Open,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_FGA_N03.OUT.Barrier_Open,F,,,,,,
D,S40_TCR\TCR40_FGA_N03_OUT_Clock_Ovride_OFF,S40 FGA 3647 Clock Override Command Off,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_FGA_N03.OUT.Clock_Ovride_OFF,F,,,,,,
D,S40_TCR\TCR40_FGA_N03_OUT_Clock_Ovride_ON,S40 FGA 3647 Clock Override Command On,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_FGA_N03.OUT.Clock_Ovride_ON,F,,,,,,
D,S40_TCR\TCR40_FGA_N03_OUT_Entry_Ovride_OFF,S40 FGA 3647 Entry Override Command Off,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_FGA_N03.OUT.Entry_Ovride_OFF,F,,,,,,
D,S40_TCR\TCR40_FGA_N03_OUT_Entry_Ovride_ON,S40 FGA 3647 Entry Override Command On,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_FGA_N03.OUT.Entry_Ovride_ON,F,,,,,,
D,S40_TCR\TCR40_FGA_N04_INP_Out_Of_Service,S40 FGA 3646 Out Of Service,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_FGA_N04.INP.Out_Of_Service,F,,,,,,
D,S40_TCR\TCR40_FGA_N04_OUT_Barrier_Close,S40 FGA 3646 Barrier Command Close,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_FGA_N04.OUT.Barrier_Close,F,,,,,,
D,S40_TCR\TCR40_FGA_N04_OUT_Barrier_Open,S40 FGA 3646 Barrier Command Open,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_FGA_N04.OUT.Barrier_Open,F,,,,,,
D,S40_TCR\TCR40_FGA_N04_OUT_Clock_Ovride_OFF,S40 FGA 3646 Clock Override Command Off,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_FGA_N04.OUT.Clock_Ovride_OFF,F,,,,,,
D,S40_TCR\TCR40_FGA_N04_OUT_Clock_Ovride_ON,S40 FGA 3646 Clock Override Command On,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_FGA_N04.OUT.Clock_Ovride_ON,F,,,,,,
D,S40_TCR\TCR40_FGA_N04_OUT_Entry_Ovride_OFF,S40 FGA 3646 Entry Override Command Off,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_FGA_N04.OUT.Entry_Ovride_OFF,F,,,,,,
D,S40_TCR\TCR40_FGA_N04_OUT_Entry_Ovride_ON,S40 FGA 3646 Entry Override Command On,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_FGA_N04.OUT.Entry_Ovride_ON,F,,,,,,
D,S40_TCR\TCR40_FGA_N05_INP_Out_Of_Service,S40 FGA 3645 Out Of Service,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_FGA_N05.INP.Out_Of_Service,F,,,,,,
D,S40_TCR\TCR40_FGA_N05_OUT_Barrier_Close,S40 FGA 3645 Barrier Command Close,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_FGA_N05.OUT.Barrier_Close,F,,,,,,
D,S40_TCR\TCR40_FGA_N05_OUT_Barrier_Open,S40 FGA 3645 Barrier Command Open,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_FGA_N05.OUT.Barrier_Open,F,,,,,,
D,S40_TCR\TCR40_FGA_N05_OUT_Clock_Ovride_OFF,S40 FGA 3645 Clock Override Command Off,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_FGA_N05.OUT.Clock_Ovride_OFF,F,,,,,,
D,S40_TCR\TCR40_FGA_N05_OUT_Clock_Ovride_ON,S40 FGA 3645 Clock Override Command On,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_FGA_N05.OUT.Clock_Ovride_ON,F,,,,,,
D,S40_TCR\TCR40_FGA_N05_OUT_Entry_Ovride_OFF,S40 FGA 3645 Entry Override Command Off,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_FGA_N05.OUT.Entry_Ovride_OFF,F,,,,,,
D,S40_TCR\TCR40_FGA_N05_OUT_Entry_Ovride_ON,S40 FGA 3645 Entry Override Command On,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_FGA_N05.OUT.Entry_Ovride_ON,F,,,,,,
D,S40_TCR\TCR40_FGA_N06_INP_Out_Of_Service,S40 FGA 3644 Out Of Service,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_FGA_N06.INP.Out_Of_Service,F,,,,,,
D,S40_TCR\TCR40_FGA_N06_OUT_Barrier_Close,S40 FGA 3644 Barrier Command Close,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_FGA_N06.OUT.Barrier_Close,F,,,,,,
D,S40_TCR\TCR40_FGA_N06_OUT_Barrier_Open,S40 FGA 3644 Barrier Command Open,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_FGA_N06.OUT.Barrier_Open,F,,,,,,
D,S40_TCR\TCR40_FGA_N06_OUT_Clock_Ovride_OFF,S40 FGA 3644 Clock Override Command Off,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_FGA_N06.OUT.Clock_Ovride_OFF,F,,,,,,
D,S40_TCR\TCR40_FGA_N06_OUT_Clock_Ovride_ON,S40 FGA 3644 Clock Override Command On,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_FGA_N06.OUT.Clock_Ovride_ON,F,,,,,,
D,S40_TCR\TCR40_FGA_N06_OUT_Entry_Ovride_OFF,S40 FGA 3644 Entry Override Command Off,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_FGA_N06.OUT.Entry_Ovride_OFF,F,,,,,,
D,S40_TCR\TCR40_FGA_N06_OUT_Entry_Ovride_ON,S40 FGA 3644 Entry Override Command On,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_FGA_N06.OUT.Entry_Ovride_ON,F,,,,,,
D,S40_TCR\TCR40_FGA_N07_INP_Out_Of_Service,S40 FGA 3643 Out Of Service,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_FGA_N07.INP.Out_Of_Service,F,,,,,,
D,S40_TCR\TCR40_FGA_N07_OUT_Barrier_Close,S40 FGA 3643 Barrier Command Close,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_FGA_N07.OUT.Barrier_Close,F,,,,,,
D,S40_TCR\TCR40_FGA_N07_OUT_Barrier_Open,S40 FGA 3643 Barrier Command Open,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_FGA_N07.OUT.Barrier_Open,F,,,,,,
D,S40_TCR\TCR40_FGA_N07_OUT_Clock_Ovride_OFF,S40 FGA 3643 Clock Override Command Off,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_FGA_N07.OUT.Clock_Ovride_OFF,F,,,,,,
D,S40_TCR\TCR40_FGA_N07_OUT_Clock_Ovride_ON,S40 FGA 3643 Clock Override Command On,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_FGA_N07.OUT.Clock_Ovride_ON,F,,,,,,
D,S40_TCR\TCR40_FGA_N07_OUT_Entry_Ovride_OFF,S40 FGA 3643 Entry Override Command Off,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_FGA_N07.OUT.Entry_Ovride_OFF,F,,,,,,
D,S40_TCR\TCR40_FGA_N07_OUT_Entry_Ovride_ON,S40 FGA 3643 Entry Override Command On,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_FGA_N07.OUT.Entry_Ovride_ON,F,,,,,,
D,S40_TCR\TCR40_FGA_N08_INP_Out_Of_Service,S40 FGA 3642 Out Of Service,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_FGA_N08.INP.Out_Of_Service,F,,,,,,
D,S40_TCR\TCR40_FGA_N08_OUT_Barrier_Close,S40 FGA 3642 Barrier Command Close,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_FGA_N08.OUT.Barrier_Close,F,,,,,,
D,S40_TCR\TCR40_FGA_N08_OUT_Barrier_Open,S40 FGA 3642 Barrier Command Open,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_FGA_N08.OUT.Barrier_Open,F,,,,,,
D,S40_TCR\TCR40_FGA_N08_OUT_Clock_Ovride_OFF,S40 FGA 3642 Clock Override Command Off,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_FGA_N08.OUT.Clock_Ovride_OFF,F,,,,,,
D,S40_TCR\TCR40_FGA_N08_OUT_Clock_Ovride_ON,S40 FGA 3642 Clock Override Command On,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_FGA_N08.OUT.Clock_Ovride_ON,F,,,,,,
D,S40_TCR\TCR40_FGA_N08_OUT_Entry_Ovride_OFF,S40 FGA 3642 Entry Override Command Off,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_FGA_N08.OUT.Entry_Ovride_OFF,F,,,,,,
D,S40_TCR\TCR40_FGA_N08_OUT_Entry_Ovride_ON,S40 FGA 3642 Entry Override Command On,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_FGA_N08.OUT.Entry_Ovride_ON,F,,,,,,
D,S40_TCR\TCR40_FGA_N10_INP_Out_Of_Service,S40 FGA N10 Out Of Service,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_FGA_N10.INP.Out_Of_Service,F,,,,,,
D,S40_TCR\TCR40_FGA_N10_OUT_Barrier_Close,S40 FGA N10 Barrier Command Close,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_FGA_N10.OUT.Barrier_Close,F,,,,,,
D,S40_TCR\TCR40_FGA_N10_OUT_Barrier_Open,S40 FGA N10 Barrier Command Open,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_FGA_N10.OUT.Barrier_Open,F,,,,,,
D,S40_TCR\TCR40_FGA_N10_OUT_Clock_Ovride_OFF,S40 FGA N10 Clock Override Command Off,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_FGA_N10.OUT.Clock_Ovride_OFF,F,,,,,,
D,S40_TCR\TCR40_FGA_N10_OUT_Clock_Ovride_ON,S40 FGA N10 Clock Override Command On,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_FGA_N10.OUT.Clock_Ovride_ON,F,,,,,,
D,S40_TCR\TCR40_FGA_N10_OUT_Entry_Ovride_OFF,S40 FGA N10 Entry Override Command Off,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_FGA_N10.OUT.Entry_Ovride_OFF,F,,,,,,
D,S40_TCR\TCR40_FGA_N10_OUT_Entry_Ovride_ON,S40 FGA N10 Entry Override Command On,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_FGA_N10.OUT.Entry_Ovride_ON,F,,,,,,
D,S40_TCR\TCR40_FGA_N11_INP_Out_Of_Service,S40 FGA N11 Out Of Service,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_FGA_N11.INP.Out_Of_Service,F,,,,,,
D,S40_TCR\TCR40_FGA_N11_OUT_Barrier_Close,S40 FGA N11 Barrier Command Close,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_FGA_N11.OUT.Barrier_Close,F,,,,,,
D,S40_TCR\TCR40_FGA_N11_OUT_Barrier_Open,S40 FGA N11 Barrier Command Open,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_FGA_N11.OUT.Barrier_Open,F,,,,,,
D,S40_TCR\TCR40_FGA_N11_OUT_Clock_Ovride_OFF,S40 FGA N11 Clock Override Command Off,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_FGA_N11.OUT.Clock_Ovride_OFF,F,,,,,,
D,S40_TCR\TCR40_FGA_N11_OUT_Clock_Ovride_ON,S40 FGA N11 Clock Override Command On,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_FGA_N11.OUT.Clock_Ovride_ON,F,,,,,,
D,S40_TCR\TCR40_FGA_N11_OUT_Entry_Ovride_OFF,S40 FGA N11 Entry Override Command Off,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_FGA_N11.OUT.Entry_Ovride_OFF,F,,,,,,
D,S40_TCR\TCR40_FGA_N11_OUT_Entry_Ovride_ON,S40 FGA N11 Entry Override Command On,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_FGA_N11.OUT.Entry_Ovride_ON,F,,,,,,
