;Tag Type, Tag Name, Tag Description, Read Only, Data Source, Security Code, Alarmed, Data Logged, Native Type, Value Type, Min Analog, Max Analog, Initial Analog, Scale, Offset, DeadBand, Units, Off Label Digital, On Label Digital, Initial Digital, Length String, Initial String, Node Name, Address, Scan Class,  System Source Name, System Source Index, RIO Address, Element Size Block, Number Elements Block, Initial Block
D,S40_TCR\EMCC28_EVF_03_FanIO_Damper_Closed,S40 EMCC28 SV422 Dampers Closed,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_EMCC28.EVF_03_FanIO.Damper_Closed,F,,,,,,
D,S40_TCR\EMCC28_EVF_03_FanIO_Damper_Opened,S40 EMCC28 SV422 Dampers Opened,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_EMCC28.EVF_03_FanIO.Damper_Opened,F,,,,,,
D,S40_TCR\EMCC28_EVF_03_FanIO_Discon_Local_Closed,S40 EMCC28 SV422 Local Disconnect Switch Closed,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_EMCC28.EVF_03_FanIO.Discon_Local_Closed,F,,,,,,
D,S40_TCR\EMCC28_EVF_03_FanIO_Fan_OFF,S40 EMCC28 SV422 Ventilation Fan Stopped,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_EMCC28.EVF_03_FanIO.Fan_OFF,F,,,,,,
D,S40_TCR\EMCC28_EVF_03_FanIO_Fan_ON,S40 EMCC28 SV422 Ventilation Fan Running,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_EMCC28.EVF_03_FanIO.Fan_ON,F,,,,,,
D,S40_TCR\EMCC28_EVF_03_FanIO_Mode_Local,S40 EMCC28 SV422 FCP Selected Mode Local,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_EMCC28.EVF_03_FanIO.Mode_Local,F,,,,,,
D,S40_TCR\EMCC28_EVF_03_FanIO_Mode_Remote,S40 EMCC28 SV422 FCP Selected Mode Remote,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_EMCC28.EVF_03_FanIO.Mode_Remote,F,,,,,,
D,S40_TCR\EMCC28_EVF_03_FanIO_Motor_Protect,S40 EMCC28 SV422 Motor Protection,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_EMCC28.EVF_03_FanIO.Motor_Protect,F,,,,,,
D,S40_TCR\EMCC28_EVF_03_FanIO_Starter_Fault,S40 EMCC28 SV422 Motor Starter Fault,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_EMCC28.EVF_03_FanIO.Starter_Fault,F,,,,,,
D,S40_TCR\EMCC28_EVF_04_FanIO_CB_MCC_Closed,S40 EMCC28 SV424 MCC Circuit Breaker Closed,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_EMCC28.EVF_04_FanIO.CB_MCC_Closed,F,,,,,,
D,S40_TCR\EMCC28_EVF_04_FanIO_Damper_Closed,S40 EMCC28 SV424 Dampers Closed,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_EMCC28.EVF_04_FanIO.Damper_Closed,F,,,,,,
D,S40_TCR\EMCC28_EVF_04_FanIO_Damper_Opened,S40 EMCC28 SV424 Dampers Opened,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_EMCC28.EVF_04_FanIO.Damper_Opened,F,,,,,,
D,S40_TCR\EMCC28_EVF_04_FanIO_Discon_Local_Closed,S40 EMCC28 SV424 Local Disconnect Switch Closed,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_EMCC28.EVF_04_FanIO.Discon_Local_Closed,F,,,,,,
D,S40_TCR\EMCC28_EVF_04_FanIO_Fan_OFF,S40 EMCC28 SV424 Ventilation Fan Stopped,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_EMCC28.EVF_04_FanIO.Fan_OFF,F,,,,,,
D,S40_TCR\EMCC28_EVF_04_FanIO_Fan_ON,S40 EMCC28 SV424 Ventilation Fan Running,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_EMCC28.EVF_04_FanIO.Fan_ON,F,,,,,,
D,S40_TCR\EMCC28_EVF_04_FanIO_Mode_Local,S40 EMCC28 SV424 FCP Selected Mode Local,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_EMCC28.EVF_04_FanIO.Mode_Local,F,,,,,,
D,S40_TCR\EMCC28_EVF_04_FanIO_Mode_Remote,S40 EMCC28 SV424 FCP Selected Mode Remote,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_EMCC28.EVF_04_FanIO.Mode_Remote,F,,,,,,
D,S40_TCR\EMCC28_EVF_04_FanIO_Motor_Protect,S40 EMCC28 SV424 Motor Protection,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_EMCC28.EVF_04_FanIO.Motor_Protect,F,,,,,,
D,S40_TCR\EMCC28_EVF_04_FanIO_Starter_Fault,S40 EMCC28 SV424 Motor Starter Fault,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_EMCC28.EVF_04_FanIO.Starter_Fault,F,,,,,,
D,S40_TCR\EMCC_Status_All_Fans_OFF,S40 EMCC All Exhaust Fans Stopped,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_EMCC_Status.All_Fans_OFF,F,,,,,,
D,S40_TCR\EMCC_Status_All_Fans_ON,S40 EMCC Required Exhaust Fans Running,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_EMCC_Status.All_Fans_ON,F,,,,,,
D,S40_TCR\EMCC_Status_EMCC_27_OFF,S40 EMCC27 All Exhaust Fans Stopped,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_EMCC_Status.EMCC_27_OFF,F,,,,,,
D,S40_TCR\EMCC_Status_EMCC_27_ON,S40 EMCC27 Required Fans Running,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_EMCC_Status.EMCC_27_ON,F,,,,,,
D,S40_TCR\EMCC_Status_EMCC_28_OFF,S40 EMCC28 All Exhaust Fans Stopped,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_EMCC_Status.EMCC_28_OFF,F,,,,,,
D,S40_TCR\EMCC_Status_EMCC_28_ON,S40 EMCC28 Required Fans Running,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_EMCC_Status.EMCC_28_ON,F,,,,,,
D,S40_TCR\EMCC_Status_FCP_05_ON,S40 EMCC27 FCP-05 Exhaust Fan Running,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_EMCC_Status.FCP_05_ON,F,,,,,,
D,S40_TCR\EMCC_Status_FCP_07_ON,S40 EMCC28 FCP-07 Exhaust Fan Running,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_EMCC_Status.FCP_07_ON,F,,,,,,
D,S40_TCR\EMCC_Status_FCP_09_ON,S40 EMCC28 FCP-09 Exhaust Fan Running,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_EMCC_Status.FCP_09_ON,F,,,,,,
D,S40_TCR\EMCC_Status_FCP_11_ON,S40 EMCC28 FCP-11 Exhaust Fan Running,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_EMCC_Status.FCP_11_ON,F,,,,,,
D,S40_TCR\EMCC_Status_FCP_13_ON,S40 EMCC27 FCP-13 Exhaust Fan Running,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_EMCC_Status.FCP_13_ON,F,,,,,,
D,S40_TCR\EMCC_Status_FCP_15_ON,S40 EMCC27 FCP-15 Exhaust Fan Running,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_EMCC_Status.FCP_15_ON,F,,,,,,
D,S40_TCR\EMCC_Status_FCP_17_ON,S40 EMCC28 FCP-17 Exhaust Fans Running,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_EMCC_Status.FCP_17_ON,F,,,,,,
D,S40_TCR\EMCC_Status_FCP_23_ON,S40 EMCC27 FCP-23 Exhaust Fans Running,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_EMCC_Status.FCP_23_ON,F,,,,,,
D,S40_TCR\ES_N1_Brake_Watchdog_Top,S40 Escalator N1 Brake Watchdog Fault,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_ES_N1.Brake_Watchdog_Top,F,,,,,,
D,S40_TCR\ES_N1_Carriage_Tension,S40 Escalator N1 Carriage Tension Switch,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_ES_N1.Carriage_Tension,F,,,,,,
D,S40_TCR\ES_N1_Comb_Impact_Btm,S40 Escalator N1 Comb Impact Bottom,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_ES_N1.Comb_Impact_Btm,F,,,,,,
D,S40_TCR\ES_N1_Comb_Impact_Top,S40 Escalator N1 Comb Impact Top,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_ES_N1.Comb_Impact_Top,F,,,,,,
D,S40_TCR\ES_N1_Communication_Fault,S40 Escalator N1 Communication Fault,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_ES_N1.Communication_Fault,F,,,,,,
D,S40_TCR\ES_N1_Emergency_Stop_Btm,S40 Escalator N1 Emergency Stop Bottom,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_ES_N1.Emergency_Stop_Btm,F,,,,,,
D,S40_TCR\ES_N1_Emergency_Stop_Top,S40 Escalator N1 Emergency Stop Top,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_ES_N1.Emergency_Stop_Top,F,,,,,,
D,S40_TCR\ES_N1_Fire_Alarm_Shutdown,S40 Escalator N1 Fire Alarm Shutdown,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_ES_N1.Fire_Alarm_Shutdown,F,,,,,,
D,S40_TCR\ES_N1_Handrail_Inlet_Btm,S40 Escalator N1 Handrail Inlet Bottom,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_ES_N1.Handrail_Inlet_Btm,F,,,,,,
D,S40_TCR\ES_N1_Handrail_Inlet_Top,S40 Escalator N1 Handrail Inlet Top,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_ES_N1.Handrail_Inlet_Top,F,,,,,,
D,S40_TCR\ES_N1_Handrail_Speed_Fault,S40 Escalator N1 Handrail Speed Fault,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_ES_N1.Handrail_Speed_Fault,F,,,,,,
D,S40_TCR\ES_N1_Mechanic_On_Site,S40 Escalator N1 Mechanic On Site,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_ES_N1.Mechanic_On_Site,F,,,,,,
D,S40_TCR\ES_N1_Misc_Fault,S40 Escalator N1 Miscellaneous Fault,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_ES_N1.Misc_Fault,F,,,,,,
D,S40_TCR\ES_N1_Missing_Step_Btm,S40 Escalator N1 Missing Step Bottom,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_ES_N1.Missing_Step_Btm,F,,,,,,
D,S40_TCR\ES_N1_Missing_Step_Top,S40 Escalator N1 Missing Step Top,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_ES_N1.Missing_Step_Top,F,,,,,,
D,S40_TCR\ES_N1_Normal_Stop_Keyswitch,S40 Escalator N1 Normal Stop Keyswitch,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_ES_N1.Normal_Stop_Keyswitch,F,,,,,,
D,S40_TCR\ES_N1_Reset_Required,S40 Escalator N1 Reset Required,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_ES_N1.Reset_Required,F,,,,,,
D,S40_TCR\ES_N1_Running_Down,S40 Escalator N1 Running Down,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_ES_N1.Running_Down,F,,,,,,
D,S40_TCR\ES_N1_Running_Up,S40 Escalator N1 Running Up,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_ES_N1.Running_Up,F,,,,,,
D,S40_TCR\ES_N1_Safety_Alarm_Seismic,S40 Escalator N1 Safety Alarm Seismic,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_ES_N1.Safety_Alarm_Seismic,F,,,,,,
D,S40_TCR\ES_N1_Skirt_Switch_Btm,S40 Escalator N1 Skirt Switch Bottom,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_ES_N1.Skirt_Switch_Btm,F,,,,,,
D,S40_TCR\ES_N1_Skirt_Switch_Top,S40 Escalator N1 Skirt Switch Top,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_ES_N1.Skirt_Switch_Top,F,,,,,,
D,S40_TCR\ES_N1_Starting_Fault,S40 Escalator N1 Starting Fault,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_ES_N1.Starting_Fault,F,,,,,,
D,S40_TCR\ES_N1_Step_Sag_SW_Btm,S40 Escalator N1 Step Sag SW Bottom,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_ES_N1.Step_Sag_SW_Btm,F,,,,,,
D,S40_TCR\ES_N1_Step_Sag_SW_Top,S40 Escalator N1 Step Sag SW Top,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_ES_N1.Step_Sag_SW_Top,F,,,,,,
D,S40_TCR\ES_N1_Step_Upthrust,S40 Escalator N1 Step Upthrust,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_ES_N1.Step_Upthrust,F,,,,,,
D,S40_TCR\ES_N1_Stopped,S40 Escalator N1 Stopped - not running,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_ES_N1.Stopped,F,,,,,,
D,S40_TCR\ES_N2_Brake_Watchdog_Top,S40 Escalator N2 Brake Watchdog Fault,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_ES_N2.Brake_Watchdog_Top,F,,,,,,
D,S40_TCR\ES_N2_Carriage_Tension,S40 Escalator N2 Carriage Tension Switch,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_ES_N2.Carriage_Tension,F,,,,,,
D,S40_TCR\ES_N2_Comb_Impact_Btm,S40 Escalator N2 Comb Impact Bottom,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_ES_N2.Comb_Impact_Btm,F,,,,,,
D,S40_TCR\ES_N2_Comb_Impact_Top,S40 Escalator N2 Comb Impact Top,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_ES_N2.Comb_Impact_Top,F,,,,,,
D,S40_TCR\ES_N2_Communication_Fault,S40 Escalator N2 Communication Fault,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_ES_N2.Communication_Fault,F,,,,,,
D,S40_TCR\ES_N2_Emergency_Stop_Btm,S40 Escalator N2 Emergency Stop Bottom,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_ES_N2.Emergency_Stop_Btm,F,,,,,,
D,S40_TCR\ES_N2_Emergency_Stop_Top,S40 Escalator N2 Emergency Stop Top,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_ES_N2.Emergency_Stop_Top,F,,,,,,
D,S40_TCR\ES_N2_Fire_Alarm_Shutdown,S40 Escalator N2 Fire Alarm Shutdown,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_ES_N2.Fire_Alarm_Shutdown,F,,,,,,
D,S40_TCR\ES_N2_Handrail_Inlet_Btm,S40 Escalator N2 Handrail Inlet Bottom,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_ES_N2.Handrail_Inlet_Btm,F,,,,,,
D,S40_TCR\ES_N2_Handrail_Inlet_Top,S40 Escalator N2 Handrail Inlet Top,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_ES_N2.Handrail_Inlet_Top,F,,,,,,
D,S40_TCR\ES_N2_Handrail_Speed_Fault,S40 Escalator N2 Handrail Speed Fault,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_ES_N2.Handrail_Speed_Fault,F,,,,,,
D,S40_TCR\ES_N2_Mechanic_On_Site,S40 Escalator N2 Mechanic On Site,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_ES_N2.Mechanic_On_Site,F,,,,,,
D,S40_TCR\ES_N2_Misc_Fault,S40 Escalator N2 Miscellaneous Fault,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_ES_N2.Misc_Fault,F,,,,,,
D,S40_TCR\ES_N2_Missing_Step_Btm,S40 Escalator N2 Missing Step Bottom,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_ES_N2.Missing_Step_Btm,F,,,,,,
D,S40_TCR\ES_N2_Missing_Step_Top,S40 Escalator N2 Missing Step Top,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_ES_N2.Missing_Step_Top,F,,,,,,
D,S40_TCR\ES_N2_Normal_Stop_Keyswitch,S40 Escalator N2 Normal Stop Keyswitch,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_ES_N2.Normal_Stop_Keyswitch,F,,,,,,
D,S40_TCR\ES_N2_Reset_Required,S40 Escalator N2 Reset Required,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_ES_N2.Reset_Required,F,,,,,,
D,S40_TCR\ES_N2_Running_Down,S40 Escalator N2 Running Down,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_ES_N2.Running_Down,F,,,,,,
D,S40_TCR\ES_N2_Running_Up,S40 Escalator N2 Running Up,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_ES_N2.Running_Up,F,,,,,,
D,S40_TCR\ES_N2_Safety_Alarm_Seismic,S40 Escalator N2 Safety Alarm Seismic,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_ES_N2.Safety_Alarm_Seismic,F,,,,,,
D,S40_TCR\ES_N2_Skirt_Switch_Btm,S40 Escalator N2 Skirt Switch Bottom,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_ES_N2.Skirt_Switch_Btm,F,,,,,,
D,S40_TCR\ES_N2_Skirt_Switch_Top,S40 Escalator N2 Skirt Switch Top,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_ES_N2.Skirt_Switch_Top,F,,,,,,
D,S40_TCR\ES_N2_Starting_Fault,S40 Escalator N2 Starting Fault,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_ES_N2.Starting_Fault,F,,,,,,
D,S40_TCR\ES_N2_Step_Sag_SW_Btm,S40 Escalator N2 Step Sag SW Bottom,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_ES_N2.Step_Sag_SW_Btm,F,,,,,,
D,S40_TCR\ES_N2_Step_Sag_SW_Top,S40 Escalator N2 Step Sag SW Top,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_ES_N2.Step_Sag_SW_Top,F,,,,,,
D,S40_TCR\ES_N2_Step_Upthrust,S40 Escalator N2 Step Upthrust,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_ES_N2.Step_Upthrust,F,,,,,,
D,S40_TCR\ES_N2_Stopped,S40 Escalator N2 Stopped - not running,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_ES_N2.Stopped,F,,,,,,
D,S40_TCR\ES_S3_Brake_Watchdog_Top,S40 Escalator S3 Brake Watchdog Fault,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_ES_S3.Brake_Watchdog_Top,F,,,,,,
D,S40_TCR\ES_S3_Carriage_Tension,S40 Escalator S3 Carriage Tension Switch,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_ES_S3.Carriage_Tension,F,,,,,,
D,S40_TCR\ES_S3_Comb_Impact_Btm,S40 Escalator S3 Comb Impact Bottom,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_ES_S3.Comb_Impact_Btm,F,,,,,,
D,S40_TCR\ES_S3_Comb_Impact_Top,S40 Escalator S3 Comb Impact Top,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_ES_S3.Comb_Impact_Top,F,,,,,,
D,S40_TCR\ES_S3_Communication_Fault,S40 Escalator S3 Communication Fault,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_ES_S3.Communication_Fault,F,,,,,,
D,S40_TCR\ES_S3_Emergency_Stop_Btm,S40 Escalator S3 Emergency Stop Bottom,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_ES_S3.Emergency_Stop_Btm,F,,,,,,
D,S40_TCR\ES_S3_Emergency_Stop_Top,S40 Escalator S3 Emergency Stop Top,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_ES_S3.Emergency_Stop_Top,F,,,,,,
D,S40_TCR\ES_S3_Fire_Alarm_Shutdown,S40 Escalator S3 Fire Alarm Shutdown,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_ES_S3.Fire_Alarm_Shutdown,F,,,,,,
D,S40_TCR\ES_S3_Handrail_Inlet_Btm,S40 Escalator S3 Handrail Inlet Bottom,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_ES_S3.Handrail_Inlet_Btm,F,,,,,,
D,S40_TCR\ES_S3_Handrail_Inlet_Top,S40 Escalator S3 Handrail Inlet Top,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_ES_S3.Handrail_Inlet_Top,F,,,,,,
D,S40_TCR\ES_S3_Handrail_Speed_Fault,S40 Escalator S3 Handrail Speed Fault,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_ES_S3.Handrail_Speed_Fault,F,,,,,,
D,S40_TCR\ES_S3_Mechanic_On_Site,S40 Escalator S3 Mechanic On Site,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_ES_S3.Mechanic_On_Site,F,,,,,,
D,S40_TCR\ES_S3_Misc_Fault,S40 Escalator S3 Miscellaneous Fault,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_ES_S3.Misc_Fault,F,,,,,,
D,S40_TCR\ES_S3_Missing_Step_Btm,S40 Escalator S3 Missing Step Bottom,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_ES_S3.Missing_Step_Btm,F,,,,,,
D,S40_TCR\ES_S3_Missing_Step_Top,S40 Escalator S3 Missing Step Top,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_ES_S3.Missing_Step_Top,F,,,,,,
D,S40_TCR\ES_S3_Normal_Stop_Keyswitch,S40 Escalator S3 Normal Stop Keyswitch,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_ES_S3.Normal_Stop_Keyswitch,F,,,,,,
D,S40_TCR\ES_S3_Reset_Required,S40 Escalator S3 Reset Required,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_ES_S3.Reset_Required,F,,,,,,
D,S40_TCR\ES_S3_Running_Down,S40 Escalator S3 Running Down,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_ES_S3.Running_Down,F,,,,,,
D,S40_TCR\ES_S3_Running_Up,S40 Escalator S3 Running Up,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_ES_S3.Running_Up,F,,,,,,
D,S40_TCR\ES_S3_Safety_Alarm_Seismic,S40 Escalator S3 Safety Alarm Seismic,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_ES_S3.Safety_Alarm_Seismic,F,,,,,,
D,S40_TCR\ES_S3_Skirt_Switch_Btm,S40 Escalator S3 Skirt Switch Bottom,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,S40_TCR,[S40_TCR]TCR40_ES_S3.Skirt_Switch_Btm,F,,,,,,
